pmid,pmcid,title,figure_id,figure_title,figure_url,node_annotation,node_prediction,node_type,result
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,anti-inflammatory,anti-inflammatory,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,cell differentiation,cell differentiation,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,persistent sasp,persistent sasp,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,anti-fibrotic,anti-fibrotic,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,sc accumulation,sc accumulation,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,pro-fibrotic,pro-fibrotic,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,stem cell exhaustion,stem cell exhaustion,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,vascularization,vascularization,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient sasp,transient sasp,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,inflammation,inflammation,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,cell migration,cell migration,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,tissue patterning,tissue patterning,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,tissue dysfunction,tissue dysfunction,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,repair,repair,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,chronic inflammation,chronic inflammation,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,sc clearance,sc clearance,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,cell plasticity,cell plasticity,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,regeneration,regeneration,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,development,development,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,sasp,sasp,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,cell proliferation,cell proliferation,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,clearance regulation,clearance regulation,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,matrix remodeling,matrix remodeling,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,pro-inflammatory,pro-inflammatory,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,immune modulation,immune modulation,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,mitogenic signals,mitogenic signals,PROCESS,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,tumour progression,,PROCESS,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,age related diseases,,DISEASE,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,tumour suppression,,PROCESS,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,microenvironment,,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,tumor progression,,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,age-related diseases,,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,senescence-associated secretory phenotype,,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,tumor suppression,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,nad+,nad+,COMPOUND,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,carcinogen,carcinogen,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,atm/atr,atm/atr,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,radiation,radiation,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,chemical agents,chemical agents,COMPOUND,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,arf,arf,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,autophagy,autophagy,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,excessive calorie intake,excessive calorie intake,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,dna damage,dna damage,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,akt,akt,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ras,ras,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,short telomeres,short telomeres,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,erk,erk,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ros,ros,COMPOUND,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p53,p53,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,proliferative exhaustion,proliferative exhaustion,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,sirtuin 1,sirtuin 1,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,proinflammatory cytokines,proinflammatory cytokines,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,dream complex,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,"nemo, ikk, nf-kb",,PROCESS,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ikk,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,foxo3,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,cell-cycle genes,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ets2,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p21,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,il-6,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,α-klotho,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,chik1/chk2,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,nemo,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,gata4,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p16,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,cytoplasmic dna,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p38mapk,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,tgf-β,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,il-8,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,cdk4/6-cyclind,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,atm,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,nf-kb,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,mdm2,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,bmi1,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,tumour suppressor gene,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,impaired mitophagy,,PROCESS,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,mtor,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,oncogene,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,cdks-cyclins,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,accumulation of damaged mitochondria,,PROCESS,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,cxcl1,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,c/ebpβ,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,rb-e2f complex,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,mbp1,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p300,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,sting,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p90,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,il-1α,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,cgas,,MOLECULE,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,,mechanical stress,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,,heat shock,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,,mechanical damage,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,,er stress,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,,metabolic disorder,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,,bm1,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,,chik/chk2,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,,mdm,,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,mutations in oncogenes,mutations in oncogenes,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,stimulates growth,stimulates growth,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,sasp,sasp,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,p16,p16,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,senescence,senescence,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,promotes tumorigenesis,promotes tumorigenesis,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,cell-cycle arrest,cell-cycle arrest,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,prevents mutations from being passed on to daughter cells,prevents mutations from being passed on to daughter cells,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,rb,rb,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,p21,p21,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,accelerates immune clearance,accelerates immune clearance,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,promotes inflammation,promotes inflammation,PROCESS,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,ros,ros,COMPOUND,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,p53,p53,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,p27,p27,MOLECULE,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,supress tumorigenesis,,PROCESS,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,mutations in tumour suppressor genes,,PROCESS,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,,suppresses tumorigenesis,,False Positive
