pmid,pmcid,title,figure_id,figure_label,figure_title,figure_url,figure_depiction,source_description_in_figure,lv2_source,source_type,target_description_in_figure,lv2_target,target_type,direction
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Oncogene activation,http://purl.obolibrary.org/obo/NCIT_C18909,process,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,DNA damage,http://purl.obolibrary.org/obo/NCIT_C16507,process,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Oxidative stress,http://purl.obolibrary.org/obo/GO_0006979,process,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Irradiation,http://purl.obolibrary.org/obo/OBI_0302889,process,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Chemotherapy,http://purl.obolibrary.org/obo/NCIT_C15632,process,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,iPSC reprogramming,http://purl.bioontology.org/ontology/HOIP/HOIP_0060875,process,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Developmental cues,http://purl.obolibrary.org/obo/GO_0032502,process,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Tissue damage,http://purl.obolibrary.org/obo/NCIT_C50773,process,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,permanent cell cycle arrest (G1 or G2),http://purl.obolibrary.org/obo/GO_0007050,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,Enlarged cell size,http://purl.bioontology.org/ontology/HOIP/HOIP_0060118,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,BCL-2,http://purl.obolibrary.org/obo/PR_P10415,molecule,Resistance to apoptosis,http://purl.obolibrary.org/obo/GO_0043066,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,PI3K,http://purl.obolibrary.org/obo/PR_000026439,molecule,Resistance to apoptosis,http://purl.obolibrary.org/obo/GO_0043066,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,AKT,http://purl.obolibrary.org/obo/PR_P31749,molecule,Resistance to apoptosis,http://purl.obolibrary.org/obo/GO_0043066,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,p16,http://purl.obolibrary.org/obo/PR_000030011,molecule,Reinforcement of growth arrest,http://purl.obolibrary.org/obo/GO_0045926,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,p21,http://purl.obolibrary.org/obo/PR_P38936,molecule,Reinforcement of growth arrest,http://purl.obolibrary.org/obo/GO_0045926,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,p53,http://purl.obolibrary.org/obo/PR_P04637,molecule,Reinforcement of growth arrest,http://purl.obolibrary.org/obo/GO_0045926,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,p15,http://purl.obolibrary.org/obo/PR_P42772,molecule,Reinforcement of growth arrest,http://purl.obolibrary.org/obo/GO_0045926,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,p14,http://purl.obolibrary.org/obo/PR_Q8N726,molecule,Reinforcement of growth arrest,http://purl.obolibrary.org/obo/GO_0045926,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,p27,http://purl.obolibrary.org/obo/PR_P46527,molecule,Reinforcement of growth arrest,http://purl.obolibrary.org/obo/GO_0045926,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,NF-kB,http://purl.obolibrary.org/obo/GO_0035525,molecule,SASP genes,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,molecule,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,c/EBPβ,http://purl.obolibrary.org/obo/PR_P17676,molecule,SASP genes,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,molecule,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,mTOR,http://purl.obolibrary.org/obo/PR_P42345,molecule,SASP genes,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,molecule,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,ROS,http://purl.obolibrary.org/obo/CHEBI_26523,,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,IL-6,http://purl.obolibrary.org/obo/PR_P05231,molecule,Autocrine senescence,http://purl.obolibrary.org/obo/GO_0035425,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,IL-8,http://purl.obolibrary.org/obo/PR_P10145,molecule,Autocrine senescence,http://purl.obolibrary.org/obo/GO_0035425,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Gro-α,http://purl.obolibrary.org/obo/PR_P09341,molecule,Autocrine senescence,http://purl.obolibrary.org/obo/GO_0035425,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,IGFBP-7, http://purl.obolibrary.org/obo/PR_Q16270,molecule,Autocrine senescence,http://purl.obolibrary.org/obo/GO_0035425,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,PAI-1,http://purl.obolibrary.org/obo/PR_P05121,molecule,Autocrine senescence,http://purl.obolibrary.org/obo/GO_0035425,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,ROS,http://purl.obolibrary.org/obo/CHEBI_26523,compound,Paracrine senescence,http://purl.obolibrary.org/obo/GO_0038001,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,IFN-γ,http://purl.obolibrary.org/obo/PR_P01579,molecule,Paracrine senescence,http://purl.obolibrary.org/obo/GO_0038001,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,TGF-β,http://purl.obolibrary.org/obo/PR_P01137,molecule,Paracrine senescence,http://purl.obolibrary.org/obo/GO_0038001,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,IL-1α,http://purl.obolibrary.org/obo/PR_P01583,molecule,Paracrine senescence,http://purl.obolibrary.org/obo/GO_0038001,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,VEGF,http://purl.obolibrary.org/obo/PR_P15692,molecule,Paracrine senescence,http://purl.obolibrary.org/obo/GO_0038001,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,CCL2,http://purl.obolibrary.org/obo/PR_P13500,molecule,Paracrine senescence,http://purl.obolibrary.org/obo/GO_0038001,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,CCL20,http://purl.obolibrary.org/obo/PR_P78556,molecule,Paracrine senescence,http://purl.obolibrary.org/obo/GO_0038001,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,CCFs,http://purl.bioontology.org/ontology/HOIP/HOIP_0060832,molecule,cGAS,http://purl.obolibrary.org/obo/PR_Q8N884,molecule,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cGAS,http://purl.obolibrary.org/obo/PR_Q8N884,molecule,STING,http://purl.obolibrary.org/obo/PR_Q9H5V9,molecule,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,SAHF,http://purl.obolibrary.org/obo/GO_0035985,,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,DNA-SCARS,http://purl.bioontology.org/ontology/HOIP/HOIP_0060833,,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,LaminB1,http://purl.obolibrary.org/obo/PR_P20700,molecule,nega
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,metabolic changes （lysosomal and mitochondrial expansion),http://purl.bioontology.org/ontology/HOIP/HOIP_0002130,process,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,SA-β-gal,http://purl.obolibrary.org/obo/PR_P16278,molecule,posi
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,Autophagy,http://purl.obolibrary.org/obo/GO_0010506,process,nega
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,cellular senescence*,http://purl.obolibrary.org/obo/GO_0090398,process,ROS,http://purl.obolibrary.org/obo/CHEBI_26523,compound,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Matrix Remodeling,http://purl.obolibrary.org/obo/GO_0030198,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Mitogenic Signals,http://purl.obolibrary.org/obo/GO_0000165,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Clearance Regulation,http://purl.bioontology.org/ontology/HOIP/HOIP_0060838,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Inflammation,http://purl.obolibrary.org/obo/GO_0006954,process,nega
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Immune Modulation,http://purl.obolibrary.org/obo/GO_0050776,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Cell Proliferation,http://purl.obolibrary.org/obo/GO_0008283,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Cell Migration,http://purl.obolibrary.org/obo/GO_0016477,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Cell Differentiation,http://purl.obolibrary.org/obo/GO_0030154,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Cell Plasticity,http://purl.bioontology.org/ontology/HOIP/HOIP_0060836,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Vascularization,http://purl.bioontology.org/ontology/HOIP/HOIP_0005046,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,Persistent SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Pro-fibrotic,http://purl.obolibrary.org/obo/MPATH_181,process,nega
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,Persistent SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Pro-Inflammatory,http://purl.obolibrary.org/obo/GO_0050729,process,nega
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,Persistent SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,SC Accumulation,http://purl.bioontology.org/ontology/HOIP/HOIP_0060125,process,nega
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,Persistent SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Stem Cell Exhaustion,http://purl.bioontology.org/ontology/HOIP/HOIP_0060095,process,nega
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,Persistent SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Tissue Dysfunction,http://purl.bioontology.org/ontology/HOIP/HOIP_0039037,process,nega
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,transient SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Anti-fibrotic,http://purl.obolibrary.org/obo/MPATH_181,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,transient SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Anti-Inflammatory,http://purl.obolibrary.org/obo/GO_0050728,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,transient SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,SC clearance,http://purl.bioontology.org/ontology/HOIP/HOIP_0060246,process,posi
34756162,PMC8580479,The right time for senescence,fig2,Figure 2.,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig2.jpg,transient SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,Tissue Patterning,http://purl.obolibrary.org/obo/GO_0007389,process,posi
