pmid,pmcid,title,figure_id,figure_title,figure_url,source_node_name_annotation,source_node_type_annotation,source_node_uri_annotation,target_node_name_annotation,target_node_type_annotation,target_node_uri_annotation,source_node_name_prediction,source_node_type_prediction,source_node_uri_prediction,target_node_name_prediction,target_node_type_prediction,target_node_uri_prediction,result
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Tissue dysfunction/Inflammation,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0039037,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Tissue dysfunction/Inflammation,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0039037,True Positive
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Cell fate/differentiation,process,http://purl.obolibrary.org/obo/GO_0030154,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Cell fate/differentiation,process,http://purl.obolibrary.org/obo/GO_0030154,True Positive
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Tumor Promotion,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060842,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Tumor Promotion,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060842,True Positive
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Immune evasion,process,http://purl.obolibrary.org/obo/GO_0050900,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Immune evasion,process,http://purl.obolibrary.org/obo/GO_0050900,True Positive
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Plasticity/Stemness,process,http://purl.obolibrary.org/obo/GO_0048866,,,,,,,False Negative
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Cell fate/differentiation,process,http://purl.obolibrary.org/obo/GO_0045165,,,,,,,False Negative
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Tissue dysfunction/Inflammation,process,http://purl.obolibrary.org/obo/GO_0006954,,,,,,,False Negative
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Plasticity/Stemness,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060836,,,,,,,False Negative
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,,,,,,,False Negative
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,Senescent Cell,process,http://purl.obolibrary.org/obo/GO_0090398,Wound healing/Fibrosis resolution,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060892,,,,,,,False Negative
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,,,,,,,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,Plasticity/Stemness,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060836,False Positive
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,,,,,,,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,Plasticity/Stemness,process,http://purl.obolibrary.org/obo/GO_0048866,False Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,IL-1α,molecule,http://purl.obolibrary.org/obo/PR_P01583,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,IL-1α,molecule,http://purl.obolibrary.org/obo/PR_P01583,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,Oncogene activation,process,http://purl.obolibrary.org/obo/NCIT_C18909,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Oncogene activation,process,http://purl.obolibrary.org/obo/NCIT_C18909,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,Irradiation,process,http://purl.obolibrary.org/obo/OBI_0302889,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Irradiation,process,http://purl.obolibrary.org/obo/OBI_0302889,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,PAI-1,molecule,http://purl.obolibrary.org/obo/PR_P05121,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,PAI-1,molecule,http://purl.obolibrary.org/obo/PR_P05121,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,IL-8,molecule,http://purl.obolibrary.org/obo/PR_P10145,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,IL-8,molecule,http://purl.obolibrary.org/obo/PR_P10145,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,iPSC reprogramming,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060875,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,iPSC reprogramming,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060875,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,Chemotherapy,process,http://purl.obolibrary.org/obo/NCIT_C15632,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Chemotherapy,process,http://purl.obolibrary.org/obo/NCIT_C15632,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,PI3K,molecule,http://purl.obolibrary.org/obo/PR_000026439,Resistance to apoptosis,process,http://purl.obolibrary.org/obo/GO_0043066,PI3K,molecule,http://purl.obolibrary.org/obo/PR_000026439,Resistance to apoptosis,process,http://purl.obolibrary.org/obo/GO_0043066,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cGAS,molecule,http://purl.obolibrary.org/obo/PR_Q8N884,STING,molecule,http://purl.obolibrary.org/obo/PR_Q9H5V9,cGAS,molecule,http://purl.obolibrary.org/obo/PR_Q8N884,STING,molecule,http://purl.obolibrary.org/obo/PR_Q9H5V9,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,c/EBPβ,molecule,http://purl.obolibrary.org/obo/PR_P17676,SASP genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,c/EBPβ,molecule,http://purl.obolibrary.org/obo/PR_P17676,SASP genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,IGFBP-7,molecule, http://purl.obolibrary.org/obo/PR_Q16270,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,IGFBP-7,molecule, http://purl.obolibrary.org/obo/PR_Q16270,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,DNA damage,process,http://purl.obolibrary.org/obo/NCIT_C16507,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,DNA damage,process,http://purl.obolibrary.org/obo/NCIT_C16507,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,IFN-γ,molecule,http://purl.obolibrary.org/obo/PR_P01579,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,IFN-γ,molecule,http://purl.obolibrary.org/obo/PR_P01579,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,Oxidative stress,process,http://purl.obolibrary.org/obo/GO_0006979,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Oxidative stress,process,http://purl.obolibrary.org/obo/GO_0006979,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,Tissue damage,process,http://purl.obolibrary.org/obo/NCIT_C50773,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Tissue damage,process,http://purl.obolibrary.org/obo/NCIT_C50773,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,BCL-2,molecule,http://purl.obolibrary.org/obo/PR_P10415,Resistance to apoptosis,process,http://purl.obolibrary.org/obo/GO_0043066,BCL-2,molecule,http://purl.obolibrary.org/obo/PR_P10415,Resistance to apoptosis,process,http://purl.obolibrary.org/obo/GO_0043066,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,mTOR,molecule,http://purl.obolibrary.org/obo/PR_P42345,SASP genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,mTOR,molecule,http://purl.obolibrary.org/obo/PR_P42345,SASP genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,AKT,molecule,http://purl.obolibrary.org/obo/PR_P31749,Resistance to apoptosis,process,http://purl.obolibrary.org/obo/GO_0043066,AKT,molecule,http://purl.obolibrary.org/obo/PR_P31749,Resistance to apoptosis,process,http://purl.obolibrary.org/obo/GO_0043066,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,TGF-β,molecule,http://purl.obolibrary.org/obo/PR_P01137,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,TGF-β,molecule,http://purl.obolibrary.org/obo/PR_P01137,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,Gro-α,molecule,http://purl.obolibrary.org/obo/PR_P09341,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,Gro-α,molecule,http://purl.obolibrary.org/obo/PR_P09341,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,Telomere Erosion,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060049,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Telomere Erosion,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060049,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,SASP genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,SASP genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,Developmental cues,process,http://purl.obolibrary.org/obo/GO_0032502,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Developmental cues,process,http://purl.obolibrary.org/obo/GO_0032502,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,True Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Enlarged cell size,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060118,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,LaminB1,molecule,http://purl.obolibrary.org/obo/PR_P20700,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,ROS,,http://purl.obolibrary.org/obo/CHEBI_26523,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,CCL2,molecule,http://purl.obolibrary.org/obo/PR_P13500,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,p14,molecule,http://purl.obolibrary.org/obo/PR_Q8N726,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,p27,molecule,http://purl.obolibrary.org/obo/PR_P46527,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,CCFs,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060832,cGAS,molecule,http://purl.obolibrary.org/obo/PR_Q8N884,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,Autophagy,process,http://purl.obolibrary.org/obo/GO_0010506,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,IL-6,molecule,http://purl.obolibrary.org/obo/PR_P05231,Autocrine senescence,process,http://purl.obolibrary.org/obo/GO_0035425,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,SAHF,,http://purl.obolibrary.org/obo/GO_0035985,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,DNA-SCARS,,http://purl.bioontology.org/ontology/HOIP/HOIP_0060833,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,SA-β-gal,molecule,http://purl.obolibrary.org/obo/PR_P16278,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,p15,molecule,http://purl.obolibrary.org/obo/PR_P42772,Reinforcement of growth arrest,process,http://purl.obolibrary.org/obo/GO_0045926,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,permanent cell cycle arrest (G1 or G2),process,http://purl.obolibrary.org/obo/GO_0007050,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,VEGF,molecule,http://purl.obolibrary.org/obo/PR_P15692,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,cellular senescence*,process,http://purl.obolibrary.org/obo/GO_0090398,metabolic changes （lysosomal and mitochondrial expansion),process,http://purl.bioontology.org/ontology/HOIP/HOIP_0002130,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,CCL20,molecule,http://purl.obolibrary.org/obo/PR_P78556,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,,,,,,,Gro-α,molecule,http://purl.obolibrary.org/obo/PR_P09341,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,False Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,,,,,,,PAI-1,molecule,http://purl.obolibrary.org/obo/PR_P05121,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,False Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,,,,,,,IL-8,molecule,http://purl.obolibrary.org/obo/PR_P10145,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,False Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,,,,,,,permanent cell cycle arrest (G1 or G2),process,http://purl.obolibrary.org/obo/GO_0007050,Enlarged cell size,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060118,False Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,,,,,,,IGFBP-7,molecule, http://purl.obolibrary.org/obo/PR_Q16270,Paracrine senescence,process,http://purl.obolibrary.org/obo/GO_0038001,False Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,,,,,,,SASP genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060820,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,False Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,,,,,,,CCFs,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060832,STING,molecule,http://purl.obolibrary.org/obo/PR_Q9H5V9,False Positive
34756162,PMC8580479,The right time for senescence,fig1,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,,,,,,,IL-6,molecule,http://purl.obolibrary.org/obo/PR_P05231,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Anti-Inflammatory,process,http://purl.obolibrary.org/obo/GO_0050728,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Anti-Inflammatory,process,http://purl.obolibrary.org/obo/GO_0050728,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Clearance Regulation,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060838,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Clearance Regulation,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060838,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Cell Migration,process,http://purl.obolibrary.org/obo/GO_0016477,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Cell Migration,process,http://purl.obolibrary.org/obo/GO_0016477,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Inflammation,process,http://purl.obolibrary.org/obo/GO_0006954,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Inflammation,process,http://purl.obolibrary.org/obo/GO_0006954,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Tissue Dysfunction,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0039037,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Tissue Dysfunction,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0039037,True Positive
